,time,avg_gas_price,min_gas_price,max_gas_price,avg_base_fee_per_gas,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
1017,2021-01-04 12:45:00+00:00,280.67003756914704,9e-09,2510.0,,3804799000000000.0,12492044.636363637,12481128.272727272,45.543590909090916,193.36363636363637,21261.567883932054,22,4254
1018,2021-01-04 12:50:00+00:00,289.71799598206644,1.0,2630.0,,3793253600000000.0,12503287.714285715,12482840.857142858,49.62038095238095,218.80952380952385,22972.845709589372,21,4595
1019,2021-01-04 12:55:00+00:00,301.8803838213729,1.0,2653.20001925,,3784247000000000.0,12488639.19047619,11284616.238095237,41.69733333333333,205.99999999999994,35677.09523531711,21,4326
1020,2021-01-04 13:00:00+00:00,301.8462841265637,0.0,5555.0,,3784375000000000.0,12426519.349999998,12397559.8,46.948949999999996,220.59999999999997,39365.47660637107,20,4412
1021,2021-01-04 13:05:00+00:00,349.2207449268788,1.0,32395.096838718,,3780942400000000.0,12424266.049999999,11794661.850000001,44.578300000000006,214.75,19536.591206819936,20,4295
1022,2021-01-04 13:10:00+00:00,330.44625583064783,3e-09,2205.0,,3769306500000000.0,12462857.4,12451036.5,49.432050000000004,240.0,18128.030781156805,20,4800
1023,2021-01-04 13:15:00+00:00,300.29368050258716,1.0,2921.42857143,,3758603200000000.0,12484998.09090909,12455365.5,47.58945454545454,214.77272727272728,27526.847401189985,22,4725
1024,2021-01-04 13:20:00+00:00,329.0130175688895,1.0,4444.0,,3764243300000000.0,12498940.88888889,11790080.0,41.152944444444444,207.66666666666669,24358.073009172404,18,3738
1025,2021-01-04 13:25:00+00:00,290.254663380476,1.0,3050.0,,3759615500000000.0,12493286.120000003,11465043.959999999,41.6592,208.56,24275.278685817837,25,5214
1026,2021-01-04 13:30:00+00:00,267.51912481694325,1.0,3120.0,,3760034800000000.0,12488723.833333334,11613127.4,42.38336666666666,207.20000000000002,54962.348169406,30,6216
1027,2021-01-04 13:35:00+00:00,242.99948542962179,1.0,1812.000014336,,3766980300000000.0,12494204.125000002,12473662.8125,46.5503125,254.68749999999997,59065.78841033701,16,4075
1028,2021-01-04 13:40:00+00:00,213.12044168270208,3e-09,1300.0,,3758013700000000.0,12491120.28,11929237.160000004,42.537040000000005,209.96000000000004,44527.083163510666,25,5249
1029,2021-01-04 13:45:00+00:00,194.57499981105198,1.0,2526.148010049,,3767663000000000.0,12485196.807692306,11969732.19230769,43.69630769230769,212.84615384615387,47527.43222505117,26,5534
1030,2021-01-04 13:50:00+00:00,196.80594810091154,1.0,3595.406728109,,3766973000000000.0,12500768.608695654,11939358.43478261,43.79891304347826,211.08695652173913,37247.626654844236,23,4855
1031,2021-01-04 13:55:00+00:00,183.9933005469799,0.01,3074.318094807,,3767473600000000.0,12493851.041666666,11960845.58333333,41.653625,202.08333333333331,30163.89605442173,24,4850
1032,2021-01-04 14:00:00+00:00,224.85151064018498,3e-09,2247.914894302,,3764477400000000.0,12490962.823529413,12478644.117647061,48.194294117647054,227.7058823529412,30127.45713892691,17,3871
1033,2021-01-04 14:05:00+00:00,231.75455242103973,1.0,1196.363488052,,3746339000000000.0,12490460.411764707,12466998.705882354,45.060294117647054,216.99999999999997,24840.510287327954,17,3689
1034,2021-01-04 14:10:00+00:00,183.34798106777689,1.0,1749.0,,3759676700000000.0,12481936.357142858,12016056.714285715,44.98271428571428,211.85714285714283,21145.315726680918,28,5932
1035,2021-01-04 14:15:00+00:00,247.11921173143128,0.0,37126.733382123,,3758920500000000.0,12488421.894736841,11811084.368421054,44.78378947368421,201.1578947368421,18539.685038456326,19,3822
1036,2021-01-04 14:20:00+00:00,207.766136474722,1.4e-08,2728.543031733,,3757711400000000.0,12488778.624999998,11955556.625,44.73229166666667,207.54166666666666,21178.43156896958,24,4981
1037,2021-01-04 14:25:00+00:00,186.6114854744963,1.0,1840.0,,3762533400000000.0,12471070.230769232,11979990.96153846,39.33715384615385,180.11538461538464,32960.3343884449,26,4683
1038,2021-01-04 14:30:00+00:00,199.08117490258792,5e-09,1800.0,,3763649500000000.0,12491892.5,12481127.4,46.37355,219.54999999999998,32096.924238575935,20,4391
1039,2021-01-04 14:35:00+00:00,199.34476802624823,1.0,1605.201659233,,3755601800000000.0,12488751.083333334,11946004.541666666,43.87687499999999,207.33333333333334,25471.078501269047,24,4976
1040,2021-01-04 14:40:00+00:00,205.38622196984852,1.0,1800.0,,3762062500000000.0,12486271.461538462,11512381.115384616,40.20442307692307,189.4230769230769,63485.78465307697,26,4925
1041,2021-01-04 14:45:00+00:00,204.19534157300862,1.0,1800.0,,3752507000000000.0,12486931.200000003,11635435.200000001,42.51606666666667,227.5333333333334,10714.65732002332,15,3413
1042,2021-01-04 14:50:00+00:00,211.91145266001809,0.0,1977.742605379,,3758226800000000.0,12492511.531250002,12482390.40625,44.30496875000001,176.625,61162.35798650016,32,5652
1043,2021-01-04 14:55:00+00:00,192.04536137254252,1.0,4113.776398947,,3779521000000000.0,12496228.749999998,12486514.57142857,44.147999999999996,201.0,33364.42174594266,28,5628
1044,2021-01-04 15:00:00+00:00,206.33975241670348,2e-09,1208.293353235,,3786569300000000.0,12506500.260869566,12490395.95652174,45.47752173913043,224.34782608695653,59421.413345747875,23,5160
1045,2021-01-04 15:05:00+00:00,194.82680125930668,1.0,1104.000057344,,3790478800000000.0,12507681.079999998,12494912.319999998,43.92784000000001,198.51999999999995,30324.090199177983,25,4963
